QueryID Q0 DocID Rank Score Doc2Vec
2 Q0 10889845 85 0.1678 Doc2Vec
2 Q0 11420613 86 0.1538 Doc2Vec
2 Q0 35521287 87 0.1526 Doc2Vec
2 Q0 8610932 88 0.1516 Doc2Vec
2 Q0 38143689 89 0.1512 Doc2Vec
2 Q0 19651306 90 0.1478 Doc2Vec
2 Q0 13910150 91 0.1459 Doc2Vec
2 Q0 27123743 92 0.1454 Doc2Vec
2 Q0 44387884 93 0.1352 Doc2Vec
2 Q0 2787558 94 0.1084 Doc2Vec
2 Q0 14188138 95 0.1066 Doc2Vec
2 Q0 5123516 96 0.0948 Doc2Vec
2 Q0 3669694 97 0.0741 Doc2Vec
2 Q0 14191255 98 0.0653 Doc2Vec
2 Q0 14555750 99 0.0633 Doc2Vec
2 Q0 79336156 100 0.0526 Doc2Vec
4 Q0 5641851 1 0.6566 Doc2Vec
4 Q0 17775228 2 0.6045 Doc2Vec
4 Q0 16390264 3 0.5544 Doc2Vec
4 Q0 2061878 4 0.5500 Doc2Vec
4 Q0 24974080 5 0.5403 Doc2Vec
4 Q0 24980622 6 0.5341 Doc2Vec
4 Q0 3590806 7 0.5164 Doc2Vec
4 Q0 25950264 8 0.5162 Doc2Vec
4 Q0 39580129 9 0.5132 Doc2Vec
4 Q0 5372432 10 0.5032 Doc2Vec
4 Q0 26973393 11 0.4956 Doc2Vec
4 Q0 9650982 12 0.4924 Doc2Vec
4 Q0 39903312 13 0.4906 Doc2Vec
4 Q0 3095620 14 0.4806 Doc2Vec
4 Q0 6078882 15 0.4798 Doc2Vec
4 Q0 7165938 16 0.4785 Doc2Vec
4 Q0 3524352 17 0.4764 Doc2Vec
4 Q0 14315749 18 0.4754 Doc2Vec
4 Q0 12074066 19 0.4703 Doc2Vec
4 Q0 43334921 20 0.4481 Doc2Vec
4 Q0 21181273 21 0.4297 Doc2Vec
4 Q0 756887 22 0.4259 Doc2Vec
4 Q0 2205779 23 0.4196 Doc2Vec
4 Q0 23126677 24 0.4105 Doc2Vec
4 Q0 9831859 25 0.4068 Doc2Vec
4 Q0 23830488 26 0.4044 Doc2Vec
4 Q0 17163294 27 0.4043 Doc2Vec
4 Q0 2058909 28 0.4038 Doc2Vec
4 Q0 8989616 29 0.3961 Doc2Vec
4 Q0 31682248 30 0.3931 Doc2Vec
4 Q0 7583725 31 0.3854 Doc2Vec
4 Q0 520579 32 0.3836 Doc2Vec
4 Q0 72580164 33 0.3820 Doc2Vec
4 Q0 1387104 34 0.3741 Doc2Vec
4 Q0 24575065 35 0.3609 Doc2Vec
4 Q0 26798867 36 0.3569 Doc2Vec
4 Q0 7613033 37 0.3564 Doc2Vec
4 Q0 3981613 38 0.3550 Doc2Vec
4 Q0 18576103 39 0.3507 Doc2Vec
4 Q0 41239107 40 0.3488 Doc2Vec
4 Q0 26673492 41 0.3466 Doc2Vec
4 Q0 52188256 42 0.3363 Doc2Vec
4 Q0 2492146 43 0.3339 Doc2Vec
4 Q0 9211173 44 0.3306 Doc2Vec
4 Q0 18062308 45 0.3290 Doc2Vec
4 Q0 53211308 46 0.3255 Doc2Vec
4 Q0 13966946 47 0.3250 Doc2Vec
4 Q0 4429932 48 0.3219 Doc2Vec
4 Q0 25121903 49 0.3212 Doc2Vec
4 Q0 16806763 50 0.3204 Doc2Vec
4 Q0 8963413 51 0.3197 Doc2Vec
4 Q0 24557631 52 0.3179 Doc2Vec
4 Q0 9558539 53 0.3171 Doc2Vec
4 Q0 3112885 54 0.3165 Doc2Vec
4 Q0 8398627 55 0.3127 Doc2Vec
4 Q0 11884867 56 0.3122 Doc2Vec
4 Q0 57762078 57 0.3082 Doc2Vec
4 Q0 20501163 58 0.3067 Doc2Vec
4 Q0 31208367 59 0.3005 Doc2Vec
4 Q0 878526 60 0.2993 Doc2Vec
4 Q0 7975937 61 0.2961 Doc2Vec
4 Q0 72180760 62 0.2947 Doc2Vec
4 Q0 15476777 63 0.2912 Doc2Vec
4 Q0 5222182 64 0.2912 Doc2Vec
4 Q0 825728 65 0.2903 Doc2Vec
4 Q0 10958594 66 0.2772 Doc2Vec
4 Q0 21859699 67 0.2744 Doc2Vec
4 Q0 22942787 68 0.2716 Doc2Vec
4 Q0 40667577 69 0.2662 Doc2Vec
4 Q0 17685207 70 0.2646 Doc2Vec
4 Q0 24726600 71 0.2634 Doc2Vec
4 Q0 42731834 72 0.2628 Doc2Vec
4 Q0 15648443 73 0.2616 Doc2Vec
4 Q0 14664424 74 0.2611 Doc2Vec
4 Q0 20187433 75 0.2541 Doc2Vec
4 Q0 9274291 76 0.2490 Doc2Vec
4 Q0 18358026 77 0.2477 Doc2Vec
4 Q0 20839751 78 0.2418 Doc2Vec
4 Q0 7211056 79 0.2402 Doc2Vec
4 Q0 22267225 80 0.2224 Doc2Vec
4 Q0 40913091 81 0.2209 Doc2Vec
4 Q0 6334188 82 0.2190 Doc2Vec
4 Q0 17876040 83 0.2180 Doc2Vec
4 Q0 29981186 84 0.1911 Doc2Vec
4 Q0 12324049 85 0.1850 Doc2Vec
4 Q0 2328272 86 0.1830 Doc2Vec
4 Q0 44562904 87 0.1725 Doc2Vec
4 Q0 13515165 88 0.1722 Doc2Vec
4 Q0 841371 89 0.1688 Doc2Vec
4 Q0 27841037 90 0.1629 Doc2Vec
4 Q0 23639838 91 0.1394 Doc2Vec
4 Q0 24190159 92 0.1110 Doc2Vec
4 Q0 32909242 93 0.1102 Doc2Vec
4 Q0 2841164 94 0.1041 Doc2Vec
4 Q0 30226988 95 0.0947 Doc2Vec
4 Q0 28931537 96 0.0750 Doc2Vec
4 Q0 38886345 97 0.0686 Doc2Vec
4 Q0 9460704 98 0.0561 Doc2Vec
4 Q0 19130782 99 0.0413 Doc2Vec
4 Q0 13231899 100 0.0029 Doc2Vec
6 Q0 23117378 1 0.8316 Doc2Vec
6 Q0 2613775 2 0.7269 Doc2Vec
6 Q0 35521287 3 0.6361 Doc2Vec
6 Q0 20240998 4 0.5935 Doc2Vec
6 Q0 22543403 5 0.5071 Doc2Vec
6 Q0 14496749 6 0.4994 Doc2Vec
6 Q0 6853699 7 0.4792 Doc2Vec
6 Q0 21050357 8 0.4718 Doc2Vec
6 Q0 24525112 9 0.4615 Doc2Vec
6 Q0 22264117 10 0.4394 Doc2Vec
6 Q0 19824183 11 0.4303 Doc2Vec
6 Q0 37444589 12 0.4120 Doc2Vec
6 Q0 30292811 13 0.4078 Doc2Vec
6 Q0 8698208 14 0.4070 Doc2Vec
6 Q0 6957332 15 0.4069 Doc2Vec
6 Q0 36178047 16 0.4048 Doc2Vec
6 Q0 43311750 17 0.3850 Doc2Vec
6 Q0 4841908 18 0.3786 Doc2Vec
6 Q0 2058909 19 0.3733 Doc2Vec
6 Q0 154243324 20 0.3686 Doc2Vec
6 Q0 6313547 21 0.3602 Doc2Vec
6 Q0 40735046 22 0.3589 Doc2Vec
6 Q0 16204011 23 0.3528 Doc2Vec
6 Q0 25953438 24 0.3488 Doc2Vec
6 Q0 2425364 25 0.3485 Doc2Vec
6 Q0 4791384 26 0.3472 Doc2Vec
6 Q0 16180601 27 0.3394 Doc2Vec
6 Q0 10984005 28 0.3373 Doc2Vec
6 Q0 24524403 29 0.3366 Doc2Vec
6 Q0 74137632 30 0.3349 Doc2Vec
6 Q0 29526125 31 0.3316 Doc2Vec
6 Q0 24150328 32 0.3306 Doc2Vec
6 Q0 3944632 33 0.3293 Doc2Vec
6 Q0 29253460 34 0.3279 Doc2Vec
6 Q0 3462075 35 0.3262 Doc2Vec
6 Q0 3471191 36 0.3225 Doc2Vec
6 Q0 15600979 37 0.3206 Doc2Vec
6 Q0 40005757 38 0.3154 Doc2Vec
6 Q0 9167230 39 0.3136 Doc2Vec
6 Q0 24521894 40 0.3107 Doc2Vec
6 Q0 9622258 41 0.3083 Doc2Vec
6 Q0 14460402 42 0.3027 Doc2Vec
6 Q0 21472388 43 0.2954 Doc2Vec
6 Q0 25612629 44 0.2945 Doc2Vec
6 Q0 145383432 45 0.2913 Doc2Vec
6 Q0 22414304 46 0.2858 Doc2Vec
6 Q0 10574949 47 0.2834 Doc2Vec
6 Q0 34369306 48 0.2833 Doc2Vec
6 Q0 9254550 49 0.2795 Doc2Vec
6 Q0 40500723 50 0.2685 Doc2Vec
6 Q0 75636923 51 0.2648 Doc2Vec
6 Q0 323335 52 0.2626 Doc2Vec
6 Q0 4550036 53 0.2600 Doc2Vec
6 Q0 23052989 54 0.2586 Doc2Vec
6 Q0 3935126 55 0.2568 Doc2Vec
6 Q0 4422723 56 0.2565 Doc2Vec
6 Q0 7111021 57 0.2551 Doc2Vec
6 Q0 7647224 58 0.2537 Doc2Vec
6 Q0 6525844 59 0.2502 Doc2Vec
6 Q0 32084655 60 0.2490 Doc2Vec
6 Q0 7711685 61 0.2478 Doc2Vec
6 Q0 19332616 62 0.2416 Doc2Vec
6 Q0 13791044 63 0.2384 Doc2Vec
6 Q0 21479231 64 0.2380 Doc2Vec
6 Q0 21232018 65 0.2354 Doc2Vec
6 Q0 52072815 66 0.2247 Doc2Vec
6 Q0 34025053 67 0.2201 Doc2Vec
6 Q0 25182647 68 0.2171 Doc2Vec
6 Q0 22442133 69 0.2132 Doc2Vec
6 Q0 19308127 70 0.2108 Doc2Vec
6 Q0 21870716 71 0.2106 Doc2Vec
6 Q0 21489324 72 0.2106 Doc2Vec
6 Q0 34544514 73 0.2106 Doc2Vec
6 Q0 27099731 74 0.2098 Doc2Vec
6 Q0 38630735 75 0.2088 Doc2Vec
6 Q0 23670644 76 0.2083 Doc2Vec
6 Q0 33257464 77 0.2074 Doc2Vec
6 Q0 1263446 78 0.2027 Doc2Vec
6 Q0 13900610 79 0.1985 Doc2Vec
6 Q0 2488880 80 0.1982 Doc2Vec
6 Q0 32263707 81 0.1912 Doc2Vec
6 Q0 17877537 82 0.1911 Doc2Vec
6 Q0 2466614 83 0.1877 Doc2Vec
6 Q0 45276789 84 0.1846 Doc2Vec
6 Q0 37118634 85 0.1809 Doc2Vec
6 Q0 11441172 86 0.1772 Doc2Vec
6 Q0 4983 87 0.1744 Doc2Vec
6 Q0 15692098 88 0.1592 Doc2Vec
6 Q0 14319754 89 0.1566 Doc2Vec
6 Q0 5132358 90 0.1519 Doc2Vec
6 Q0 12030735 91 0.1511 Doc2Vec
6 Q0 1686881 92 0.1476 Doc2Vec
6 Q0 37731372 93 0.1352 Doc2Vec
6 Q0 15274349 94 0.1306 Doc2Vec
6 Q0 4432763 95 0.1206 Doc2Vec
6 Q0 1946610 96 0.1125 Doc2Vec
6 Q0 41852733 97 0.1052 Doc2Vec
6 Q0 18414462 98 0.0834 Doc2Vec
6 Q0 4928282 99 0.0767 Doc2Vec
6 Q0 49429882 100 0.0229 Doc2Vec
9 Q0 44265107 1 0.6108 Doc2Vec
9 Q0 86129154 2 0.5030 Doc2Vec
9 Q0 13030852 3 0.4935 Doc2Vec
9 Q0 28419824 4 0.4842 Doc2Vec
9 Q0 8190282 5 0.4719 Doc2Vec
9 Q0 37029185 6 0.4492 Doc2Vec
9 Q0 24069089 7 0.4261 Doc2Vec
9 Q0 26124606 8 0.4046 Doc2Vec
9 Q0 29366489 9 0.4022 Doc2Vec
9 Q0 32787042 10 0.3956 Doc2Vec
9 Q0 25182647 11 0.3917 Doc2Vec
9 Q0 24700152 12 0.3840 Doc2Vec
9 Q0 26105746 13 0.3767 Doc2Vec
9 Q0 29022271 14 0.3716 Doc2Vec
9 Q0 2015126 15 0.3623 Doc2Vec
9 Q0 36124058 16 0.3603 Doc2Vec
9 Q0 40005757 17 0.3572 Doc2Vec
9 Q0 6491532 18 0.3470 Doc2Vec
9 Q0 3847200 19 0.3421 Doc2Vec
9 Q0 30981192 20 0.3401 Doc2Vec
9 Q0 27274441 21 0.3397 Doc2Vec
9 Q0 21884059 22 0.3329 Doc2Vec
9 Q0 37699461 23 0.3319 Doc2Vec
9 Q0 13097856 24 0.3313 Doc2Vec
9 Q0 42800527 25 0.3312 Doc2Vec
9 Q0 24726600 26 0.3294 Doc2Vec
9 Q0 22414304 27 0.3226 Doc2Vec
9 Q0 17374970 28 0.3203 Doc2Vec
9 Q0 11288846 29 0.3175 Doc2Vec
9 Q0 263364 30 0.3154 Doc2Vec
9 Q0 27188320 31 0.3122 Doc2Vec
9 Q0 6112053 32 0.3121 Doc2Vec
9 Q0 10128893 33 0.3064 Doc2Vec
9 Q0 21700295 34 0.3055 Doc2Vec
9 Q0 52180874 35 0.3017 Doc2Vec
9 Q0 6580081 36 0.3001 Doc2Vec
9 Q0 3090454 37 0.2990 Doc2Vec
9 Q0 10958594 38 0.2961 Doc2Vec
9 Q0 3471191 39 0.2952 Doc2Vec
9 Q0 8756719 40 0.2908 Doc2Vec
9 Q0 22874817 41 0.2879 Doc2Vec
9 Q0 7111021 42 0.2752 Doc2Vec
9 Q0 17433284 43 0.2736 Doc2Vec
9 Q0 23284774 44 0.2711 Doc2Vec
9 Q0 9056874 45 0.2706 Doc2Vec
9 Q0 22478394 46 0.2699 Doc2Vec
9 Q0 35301079 47 0.2697 Doc2Vec
9 Q0 515489 48 0.2679 Doc2Vec
9 Q0 38025907 49 0.2675 Doc2Vec
9 Q0 24980622 50 0.2635 Doc2Vec
9 Q0 6477536 51 0.2611 Doc2Vec
9 Q0 10190462 52 0.2601 Doc2Vec
9 Q0 7613033 53 0.2589 Doc2Vec
9 Q0 31562330 54 0.2584 Doc2Vec
9 Q0 24088502 55 0.2582 Doc2Vec
9 Q0 45461275 56 0.2540 Doc2Vec
9 Q0 825728 57 0.2504 Doc2Vec
9 Q0 19205326 58 0.2477 Doc2Vec
9 Q0 14192687 59 0.2446 Doc2Vec
9 Q0 19511011 60 0.2384 Doc2Vec
9 Q0 27243019 61 0.2375 Doc2Vec
9 Q0 25886725 62 0.2338 Doc2Vec
9 Q0 14647747 63 0.2230 Doc2Vec
9 Q0 6718824 64 0.2227 Doc2Vec
9 Q0 24724242 65 0.2199 Doc2Vec
9 Q0 8642784 66 0.2176 Doc2Vec
9 Q0 10883736 67 0.2138 Doc2Vec
9 Q0 21859699 68 0.2105 Doc2Vec
9 Q0 1986482 69 0.2016 Doc2Vec
9 Q0 16737210 70 0.1969 Doc2Vec
9 Q0 41774099 71 0.1956 Doc2Vec
9 Q0 13282296 72 0.1937 Doc2Vec
9 Q0 19130782 73 0.1892 Doc2Vec
9 Q0 2266471 74 0.1864 Doc2Vec
9 Q0 17119869 75 0.1857 Doc2Vec
9 Q0 23400191 76 0.1857 Doc2Vec
9 Q0 38664102 77 0.1802 Doc2Vec
9 Q0 3868322 78 0.1732 Doc2Vec
9 Q0 21377587 79 0.1658 Doc2Vec
9 Q0 46266579 80 0.1650 Doc2Vec
9 Q0 40735046 81 0.1642 Doc2Vec
9 Q0 29387024 82 0.1640 Doc2Vec
9 Q0 39985001 83 0.1628 Doc2Vec
9 Q0 21203899 84 0.1592 Doc2Vec
9 Q0 2496002 85 0.1507 Doc2Vec
9 Q0 38886345 86 0.1463 Doc2Vec
9 Q0 43587663 87 0.1422 Doc2Vec
9 Q0 17682477 88 0.1399 Doc2Vec
9 Q0 14337960 89 0.1316 Doc2Vec
9 Q0 1886551 90 0.1305 Doc2Vec
9 Q0 21616324 91 0.1301 Doc2Vec
9 Q0 13071728 92 0.1278 Doc2Vec
9 Q0 10300000 93 0.1211 Doc2Vec
9 Q0 8790729 94 0.1135 Doc2Vec
9 Q0 52188256 95 0.1016 Doc2Vec
9 Q0 11344428 96 0.0857 Doc2Vec
9 Q0 5597586 97 0.0811 Doc2Vec
9 Q0 7852582 98 0.0737 Doc2Vec
9 Q0 7034001 99 0.0659 Doc2Vec
9 Q0 26067999 100 0.0319 Doc2Vec
10 Q0 25510546 1 0.9795 Doc2Vec
10 Q0 7482674 2 0.7003 Doc2Vec
10 Q0 6191684 3 0.6921 Doc2Vec
10 Q0 32587939 4 0.6918 Doc2Vec
10 Q0 22995579 5 0.6881 Doc2Vec
10 Q0 15716328 6 0.6243 Doc2Vec
10 Q0 13958154 7 0.6164 Doc2Vec
10 Q0 13780287 8 0.6135 Doc2Vec
10 Q0 24865781 9 0.5978 Doc2Vec
10 Q0 14606752 10 0.5894 Doc2Vec
10 Q0 24670522 11 0.5836 Doc2Vec
10 Q0 8453819 12 0.5769 Doc2Vec
10 Q0 20904154 13 0.5728 Doc2Vec
10 Q0 24055603 14 0.5715 Doc2Vec
10 Q0 24510595 15 0.5632 Doc2Vec
10 Q0 18358026 16 0.5589 Doc2Vec
10 Q0 20610557 17 0.5524 Doc2Vec
10 Q0 11903247 18 0.5513 Doc2Vec
10 Q0 4680262 19 0.5366 Doc2Vec
10 Q0 19708993 20 0.5264 Doc2Vec
10 Q0 15615957 21 0.5243 Doc2Vec
10 Q0 23865182 22 0.5222 Doc2Vec
10 Q0 3591070 23 0.5192 Doc2Vec
10 Q0 4911006 24 0.5092 Doc2Vec
10 Q0 19561411 25 0.4737 Doc2Vec
10 Q0 29459383 26 0.4592 Doc2Vec
10 Q0 4399311 27 0.4551 Doc2Vec
10 Q0 22467585 28 0.4408 Doc2Vec
10 Q0 34753204 29 0.4318 Doc2Vec
10 Q0 22517564 30 0.4150 Doc2Vec
10 Q0 24185667 31 0.4144 Doc2Vec
10 Q0 7875158 32 0.4141 Doc2Vec
10 Q0 32532238 33 0.4079 Doc2Vec
10 Q0 42873134 34 0.4025 Doc2Vec
10 Q0 5687200 35 0.4003 Doc2Vec
10 Q0 39481265 36 0.3987 Doc2Vec
10 Q0 27665523 37 0.3922 Doc2Vec
10 Q0 26596106 38 0.3903 Doc2Vec
10 Q0 22820637 39 0.3847 Doc2Vec
10 Q0 42913391 40 0.3812 Doc2Vec
10 Q0 4701662 41 0.3779 Doc2Vec
10 Q0 13823200 42 0.3667 Doc2Vec
10 Q0 864491 43 0.3576 Doc2Vec
10 Q0 42240424 44 0.3541 Doc2Vec
10 Q0 9752604 45 0.3436 Doc2Vec
10 Q0 2727303 46 0.3414 Doc2Vec
10 Q0 20261352 47 0.3409 Doc2Vec
10 Q0 350542 48 0.3400 Doc2Vec
10 Q0 45820464 49 0.3392 Doc2Vec
10 Q0 6788835 50 0.3322 Doc2Vec
10 Q0 35760786 51 0.3283 Doc2Vec
10 Q0 7736860 52 0.3268 Doc2Vec
10 Q0 16546131 53 0.3249 Doc2Vec
10 Q0 39863735 54 0.3225 Doc2Vec
10 Q0 970012 55 0.3122 Doc2Vec
10 Q0 44562221 56 0.3098 Doc2Vec
10 Q0 17416520 57 0.3064 Doc2Vec
10 Q0 43427621 58 0.3043 Doc2Vec
10 Q0 20649327 59 0.3030 Doc2Vec
